DateTime,Date,pH,GlobalLightEnergy(W.m2),Temp(C),DO (mg.L),DO (%sat),Sal (g.L),Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,Harvest Vol (L),AFDW (g/L),AFDW (g)
2014-09-24 04:14:00,09-24-2014,7.87,191.54,26.47,5.5,76,35.9,43.86,13.46,10.06,512.5,0.03774359,19.34358974
2014-09-24 04:28:00,09-24-2014,7.87,290.84,26.63,5.49,76,36.0,46.25,20.87,11.46,512.5,0.1618,82.9225
2014-09-24 04:44:00,09-24-2014,7.87,219.95,26.77,5.54,76,35.9,36.5,20.91,23.69,1025.0,0.13847619,141.9380952
2014-09-24 04:59:00,09-24-2014,7.88,197.9,26.74,5.61,77,36.0,38.03,21.35,14.05,820.0,0.07200000000000001,59.04
2014-09-24 05:13:00,09-24-2014,7.88,176.4,26.35,5.57,76,36.0,40.37,22.18,21.15,1025.0,0.401025641,411.05128210000004
2014-09-24 05:29:00,09-24-2014,7.88,188.45,25.77,5.65,77,36.0,38.08,20.86,7.08,1025.0,0.051190476,52.4702381
2014-09-24 05:44:00,09-24-2014,7.88,250.86,26.52,5.73,78,36.0,44.13,14.07,8.02,820.0,0.095333333,78.17333333
2014-09-24 05:58:00,09-24-2014,7.89,218.82,26.64,5.72,78,36.0,44.55,12.93,10.63,1025.0,0.384102564,393.7051282
2014-09-24 06:14:00,09-24-2014,7.89,205.25,26.4,5.76,78,36.0,47.03,15.09,22.41,1025.0,0.058277777999999995,59.73472222
2014-09-24 06:29:00,09-24-2014,7.9,283.62,26.69,5.88,80,36.0,45.39,14.27,10.36,820.0,0.114,93.48
2014-09-24 06:43:00,09-24-2014,7.91,298.2,27.01,6.16,83,36.0,45.47,14.07,9.39,1025.0,0.39388888899999996,403.7361111
2014-09-24 06:59:00,09-24-2014,7.92,319.07,27.44,6.61,89,36.0,41.35,14.57,7.35,1025.0,0.056611111,58.02638889
2014-09-24 07:14:00,09-24-2014,7.94,285.35,27.4,7.14,97,36.0,46.92,8.18,11.26,820.0,0.092666667,75.98666667
2014-09-24 07:28:00,09-24-2014,7.96,316.28,27.37,7.8,106,36.0,47.09,6.77,15.62,1025.0,0.456666667,468.08333330000005
2014-09-24 07:44:00,09-24-2014,7.98,282.47,27.92,8.59,117,36.0,48.22,7.0,8.01,1025.0,0.052888889,54.21111111
2014-09-24 07:59:00,09-24-2014,7.65,273.77,27.89,9.21,126,34.7,47.72,7.08,9.16,820.0,0.09733333300000001,79.81333333
2014-09-24 08:13:00,09-24-2014,7.71,249.16,27.66,10.03,137,34.7,43.73,7.04,10.72,1025.0,0.335,343.375
2014-09-24 08:29:00,09-24-2014,7.97,279.62,27.35,11.03,152,34.8,45.12,6.8,10.7,1025.0,0.044708332999999996,45.82604167
2014-09-24 08:44:00,09-24-2014,7.88,306.9,27.14,11.94,165,34.8,45.0,6.22,10.36,820.0,0.162666667,133.3866667
2014-09-24 08:58:00,09-24-2014,7.76,259.4,27.14,12.74,177,34.7,45.41,7.05,10.88,1025.0,0.368,377.2
2014-09-24 09:14:00,09-24-2014,7.69,306.31,27.36,13.55,190,34.7,45.62,7.29,10.16,1025.0,0.063761905,65.35595238
2014-09-24 09:29:00,09-24-2014,7.77,301.03,27.43,14.39,203,34.7,43.52,6.6,9.92,768.75,0.523333333,402.3125
2014-09-24 09:43:00,09-24-2014,7.87,296.74,27.52,14.85,211,34.8,43.17,4.79,10.95,768.75,0.493333333,379.25
2014-09-24 09:59:00,09-24-2014,7.95,273.47,27.62,15.59,224,34.8,43.76,6.65,9.47,768.75,0.41200000000000003,316.725
2014-09-24 10:14:00,09-24-2014,7.89,279.38,28.01,16.16,234,34.8,45.59,4.53,9.19,768.75,0.426333333,327.74375
2014-09-24 10:28:00,09-24-2014,7.98,305.37,28.2,16.77,245,34.8,44.66,6.15,9.91,1025.0,0.363777778,372.8722222
2014-09-24 10:44:00,09-24-2014,7.93,266.34,28.41,17.24,254,34.8,45.53,3.68,8.89,768.75,0.47333333299999997,363.875
2014-09-24 10:59:00,09-24-2014,7.89,141.88,27.54,17.42,259,34.8,43.15,4.96,9.59,768.75,0.42666666700000005,328.0
2014-09-24 11:13:00,09-24-2014,7.98,213.01,27.22,18.06,271,34.8,47.44,4.12,9.04,768.75,0.445333333,342.35
2014-09-24 11:29:00,09-24-2014,7.94,277.09,27.82,18.06,273,34.8,33.56,3.94,10.91,789.25,0.44,347.27
2014-09-24 11:44:00,09-24-2014,7.9,250.63,28.0,18.25,278,34.8,39.05,14.67,9.69,1025.0,0.37022222200000005,379.4777778
2014-09-24 11:58:00,09-24-2014,7.98,299.5,27.83,18.49,284,34.9,37.75,14.31,10.61,512.5,0.46333333299999996,237.45833330000002
2014-09-24 12:14:00,09-24-2014,7.94,288.0,27.6,18.55,287,34.9,37.44,13.25,11.9,502.25,0.357407407,179.5078704
2014-09-24 12:29:00,09-24-2014,7.91,245.03,27.55,18.47,288,34.9,37.73,11.92,8.18,502.25,0.319047619,160.2416667
2014-09-24 12:43:00,09-24-2014,7.99,267.44,27.77,18.53,291,34.9,37.66,15.58,7.56,512.5,0.241904762,123.9761905
2014-09-24 12:59:00,09-24-2014,7.97,287.0,27.61,18.38,290,34.9,38.29,12.36,7.92,502.25,0.21348148100000003,107.2210741
2014-09-24 13:14:00,09-24-2014,7.94,288.23,26.92,18.18,289,35.0,42.08,13.22,7.26,502.25,0.257333333,129.24566670000002
2014-09-24 13:28:00,09-24-2014,7.91,280.89,27.9,17.74,284,35.0,42.62,7.12,7.11,512.5,0.22042857100000002,112.9696429
2014-09-24 13:44:00,09-24-2014,7.98,242.16,28.08,17.73,285,35.0,45.05,7.91,7.08,512.5,0.212722222,109.02013889999999
2014-09-24 13:59:00,09-24-2014,7.95,282.17,27.9,17.25,279,35.0,43.95,10.44,11.36,512.5,0.272916667,139.86979169999998
2014-09-24 14:13:00,09-24-2014,7.91,316.33,28.25,16.55,269,35.1,44.24,9.65,12.84,512.5,0.226444444,116.05277779999999
2014-09-24 14:29:00,09-24-2014,7.98,0.0,27.6,16.49,268,35.1,44.33,8.39,8.82,512.5,0.230666667,118.21666670000002
2014-09-24 14:44:00,09-24-2014,7.93,365.09,16.82,15.91,259,35.2,35.43,10.8,8.93,512.5,0.244166667,125.13541670000001
2014-09-24 14:58:00,09-24-2014,7.98,361.0,20.21,15.59,255,35.2,48.34,11.86,8.15,1025.0,0.2146,219.965
2014-09-24 17:29:00,09-24-2014,7.97,356.42,20.28,9.31,150,35.5,47.6,13.52,8.63,512.5,0.45,230.625
2014-09-24 18:14:00,09-24-2014,7.92,342.83,15.22,6.92,110,35.6,50.19,11.67,8.86,502.25,0.315833333,158.6272917
2014-09-24 18:43:00,09-24-2014,7.93,356.96,15.12,5.54,88,35.7,50.42,11.78,8.18,502.25,0.289166667,145.2339583
2014-09-24 20:13:00,09-24-2014,7.97,350.38,15.82,4.06,63,35.8,49.92,11.97,9.02,512.5,0.228571429,117.1428571
2014-09-24 20:44:00,09-24-2014,7.92,344.12,15.67,3.89,60,35.8,38.4,10.84,8.53,502.25,0.21600000000000003,108.486
2014-09-24 20:58:00,09-24-2014,7.93,346.04,18.79,3.84,59,35.8,44.86,11.77,8.53,502.25,0.256583333,128.8689792
2014-09-25 04:59:00,09-25-2014,8.0,340.42,16.88,4.98,71,36.2,46.89,12.68,7.79,512.5,0.224952381,115.2880952
2014-09-25 04:59:00,09-25-2014,8.0,224.54,17.07,4.98,71,36.2,46.74,9.47,7.56,512.5,0.244666667,125.39166670000002
2014-09-25 05:13:00,09-25-2014,8.0,311.54,17.3,5.04,72,36.3,47.43,10.69,8.77,512.5,0.297407407,152.42129630000002
2014-09-25 05:29:00,09-25-2014,8.0,329.21,18.96,5.05,72,36.3,45.59,10.94,28.68,512.5,0.232190476,118.997619
2014-09-25 05:44:00,09-25-2014,7.62,321.25,21.72,5.08,72,36.3,43.3,11.24,10.01,512.5,0.2334,119.6175
2014-09-25 05:58:00,09-25-2014,7.64,154.83,20.21,5.13,73,36.3,46.57,8.58,10.4,528.9,0.21385185199999998,113.10624440000001
2014-09-25 06:14:00,09-25-2014,7.65,319.62,20.77,5.18,73,36.3,41.78,10.16,10.37,1025.0,0.1848,189.42
2014-09-25 06:29:00,09-25-2014,7.67,328.25,18.37,5.33,75,36.3,48.55,8.03,10.29,358.75,0.446666667,160.2416667
2014-09-25 06:43:00,09-25-2014,7.69,328.92,17.92,5.65,80,36.3,49.0,13.28,9.39,348.5,0.408571429,142.3871429
2014-09-25 06:59:00,09-25-2014,7.71,305.88,18.33,6.14,87,36.3,47.99,9.18,10.75,348.5,0.40841269799999996,142.33182539999999
2014-09-25 07:14:00,09-25-2014,7.74,323.33,18.1,6.75,96,36.3,33.2,10.14,10.36,358.75,0.305555556,109.61805559999999
2014-09-25 07:28:00,09-25-2014,7.77,322.04,18.3,7.45,106,36.3,43.31,10.58,13.11,348.5,0.2935,102.28475
2014-09-25 07:44:00,09-25-2014,7.57,309.54,18.23,7.92,112,34.5,40.03,5.99,8.68,348.5,0.324518519,113.0947037
2014-09-25 07:59:00,09-25-2014,7.62,316.46,18.79,8.74,124,34.6,41.83,6.9,10.91,358.75,0.313238095,112.37416670000002
2014-09-25 08:13:00,09-25-2014,7.67,326.71,18.73,9.47,135,34.6,42.88,6.59,9.07,358.75,0.288222222,103.39972220000001
2014-09-25 08:29:00,09-25-2014,7.73,322.08,18.52,10.29,147,34.6,45.54,6.84,11.88,338.25,0.353916667,119.7123125
2014-09-25 08:44:00,09-25-2014,7.79,336.62,19.23,11.19,161,34.6,44.67,6.78,11.37,768.75,0.256444444,197.1416667
2014-09-25 08:58:00,09-25-2014,7.73,328.83,19.03,11.99,173,34.6,36.76,6.53,12.97,615.0,0.184133333,113.242
2014-09-25 09:14:00,09-25-2014,7.8,331.25,17.69,12.72,185,34.6,32.65,12.89,9.47,615.0,0.184740741,113.6155556
2014-09-25 09:29:00,09-25-2014,7.86,290.54,17.54,13.52,198,34.6,42.68,11.13,10.61,1025.0,0.158809524,162.77976189999998
2014-09-25 09:43:00,09-25-2014,7.92,328.25,18.36,14.25,210,34.6,42.2,12.12,10.94,358.75,0.41333333299999997,148.2833333
2014-09-25 09:59:00,09-25-2014,7.97,328.38,18.1,14.84,220,34.6,41.68,5.24,13.06,348.5,0.371111111,129.33222220000002
2014-09-25 10:14:00,09-25-2014,7.93,309.88,19.02,15.28,228,34.6,42.24,5.44,10.61,348.5,0.34583333299999997,120.52291670000001
2014-09-25 10:28:00,09-25-2014,7.99,105.33,22.04,15.91,239,34.7,39.09,6.07,10.54,358.75,0.303333333,108.82083329999999
2014-09-25 10:44:00,09-25-2014,7.95,247.0,26.17,16.2,246,34.7,42.01,4.87,7.3,348.5,0.27775,96.795875
2014-09-25 10:59:00,09-25-2014,7.91,320.29,21.35,16.43,251,34.7,45.34,5.11,6.05,348.5,0.311185185,108.44803700000001
2014-09-25 11:13:00,09-25-2014,7.97,251.17,19.22,16.92,260,34.7,45.15,5.08,8.29,358.75,0.293311111,105.2253611
2014-09-25 11:29:00,09-25-2014,7.94,315.04,18.66,16.99,263,34.7,43.33,7.49,7.18,358.75,0.27944444399999996,100.2506944
2014-09-25 11:44:00,09-25-2014,7.91,328.29,19.02,17.04,265,34.7,45.01,4.96,8.52,338.25,0.335037037,113.3262778
2014-09-25 11:58:00,09-25-2014,7.97,333.62,19.07,17.41,273,34.8,46.69,5.65,11.38,768.75,0.282666667,217.3
2014-09-25 12:14:00,09-25-2014,7.94,297.25,16.98,17.38,274,34.8,46.45,5.19,9.4,615.0,0.1884,115.866
2014-09-25 12:29:00,09-25-2014,8.0,325.88,17.51,17.43,277,34.8,47.25,4.99,8.45,615.0,0.1916,117.834
2014-09-25 12:43:00,09-25-2014,7.97,375.19,18.26,17.4,278,34.8,47.51,4.9,9.06,1025.0,0.153619048,157.4595238
2014-09-25 12:59:00,09-25-2014,7.94,285.42,28.16,17.29,278,34.9,48.0,6.77,9.53,276.75,0.3832,106.0506
2014-09-25 13:14:00,09-25-2014,7.99,304.31,28.73,17.28,280,34.9,47.7,6.23,9.91,256.25,0.35333333299999997,90.54166667
2014-09-25 13:28:00,09-25-2014,7.96,206.98,28.86,16.98,276,34.9,47.64,6.38,9.0,256.25,0.3384,86.715
2014-09-25 13:44:00,09-25-2014,7.93,270.25,28.18,16.59,271,35.0,48.13,5.25,10.33,256.25,0.3222,82.56375
2014-09-25 13:59:00,09-25-2014,7.98,296.65,28.01,16.4,268,35.0,47.47,8.59,9.29,256.25,0.321266667,82.32458333
2014-09-25 14:13:00,09-25-2014,7.95,320.77,28.98,16.03,263,35.0,45.65,11.19,15.49,820.0,0.310333333,254.4733333
2014-09-25 14:29:00,09-25-2014,7.99,169.2,27.25,15.72,259,35.1,46.64,5.76,12.42,787.2,0.1215,95.6448
2014-09-25 14:44:00,09-25-2014,7.95,236.09,27.47,15.11,249,35.1,46.97,4.37,12.01,787.2,0.074933333,58.987519999999996
2014-09-25 14:58:00,09-25-2014,8.0,222.4,28.22,14.82,244,35.1,48.98,10.92,12.3,266.5,0.040616667,10.82434167
2014-09-25 15:14:00,09-25-2014,7.95,256.04,27.33,14.22,234,35.2,49.35,8.28,11.93,1025.0,0.257583333,264.0229167
2014-09-25 15:29:00,09-25-2014,7.99,255.85,28.99,13.93,230,35.2,49.69,7.94,13.09,256.25,0.455866667,116.81583329999998
2014-09-25 15:43:00,09-25-2014,7.94,292.98,29.47,13.23,218,35.3,44.75,8.89,17.43,256.25,0.41166666700000004,105.48958329999999
2014-09-25 15:59:00,09-25-2014,7.98,165.62,26.03,12.91,213,35.3,47.12,9.13,16.01,256.25,0.40533333299999996,103.8666667
2014-09-25 16:14:00,09-25-2014,7.92,279.5,27.1,12.28,202,35.3,48.06,9.16,14.81,256.25,0.33733333299999996,86.44166667
2014-09-25 16:28:00,09-25-2014,7.95,294.77,27.24,11.81,194,35.4,49.89,9.19,11.69,256.25,0.33973333299999997,87.05666667
2014-09-25 16:44:00,09-25-2014,7.97,239.82,27.42,11.23,184,35.4,48.93,7.5,12.47,789.25,0.342466667,270.29181669999997
2014-09-25 16:59:00,09-25-2014,7.99,248.52,27.78,10.65,174,35.4,50.22,6.92,11.92,787.2,0.1446,113.82911999999999
2014-09-25 17:13:00,09-25-2014,7.84,187.83,27.0,9.92,161,35.5,50.31,7.48,11.19,787.2,0.0777,61.165440000000004
2014-09-25 17:29:00,09-25-2014,7.86,191.94,27.38,9.21,149,35.5,50.61,7.27,11.42,246.0,0.046066667,11.3324
2014-09-25 17:44:00,09-25-2014,7.87,240.88,26.05,8.61,139,35.6,51.36,7.41,9.69,1025.0,0.3015,309.0375
2014-09-25 17:58:00,09-25-2014,7.88,197.06,26.05,7.86,126,35.6,51.82,6.84,10.12,256.25,0.41533333299999997,106.42916670000001
2014-09-25 18:14:00,09-25-2014,7.84,300.4,27.8,7.13,114,35.6,42.78,7.35,11.75,256.25,0.37708333299999997,96.62760417
2014-09-25 18:29:00,09-25-2014,7.79,315.65,28.15,6.43,102,35.7,48.23,6.98,6.34,256.25,0.39906666700000004,102.2608333
2014-09-25 18:43:00,09-25-2014,7.8,272.91,28.05,5.91,94,35.7,38.5,7.31,7.15,256.25,0.3402,87.17625
2014-09-25 18:59:00,09-25-2014,7.8,276.06,27.81,5.47,87,35.7,33.69,7.48,8.03,256.25,0.3618,92.71125
2014-09-25 19:14:00,09-25-2014,7.81,248.45,28.65,5.24,83,35.7,33.82,7.05,9.3,789.25,0.334375,263.9054688
2014-09-25 19:28:00,09-25-2014,7.82,252.09,29.14,5.05,79,35.7,46.76,7.27,9.91,787.2,0.14456666699999998,113.80288
2014-09-25 19:44:00,09-25-2014,7.82,280.11,28.71,4.85,76,35.7,45.56,7.6,11.78,787.2,0.11483333300000001,90.3968
2014-09-25 19:59:00,09-25-2014,7.82,172.11,26.36,4.78,75,35.8,43.44,4.99,8.39,237.8,0.058244444000000006,13.85052889
2014-09-25 20:13:00,09-25-2014,7.83,183.67,25.6,4.66,73,35.8,44.88,7.63,8.91,1025.0,0.297541667,304.9802083
2014-09-25 20:29:00,09-25-2014,7.83,212.32,26.41,4.6,72,35.8,43.92,7.32,7.81,512.5,0.43326666700000005,222.0491667
2014-09-25 20:44:00,09-25-2014,7.83,268.79,27.71,4.53,70,35.8,43.54,7.55,7.61,512.5,0.30041666699999997,153.96354169999998
2014-09-25 20:58:00,09-25-2014,7.84,225.56,27.56,4.5,70,35.8,41.72,7.56,5.83,512.5,0.267266667,136.97416669999998
2014-09-25 21:14:00,09-25-2014,7.84,278.0,28.44,4.46,69,35.8,43.39,6.77,7.79,512.5,0.195533333,100.2108333
2014-09-25 21:29:00,09-25-2014,7.84,284.72,28.76,4.41,68,35.8,40.47,3.1,4.07,512.5,0.2036,104.345
2014-09-25 21:43:00,09-25-2014,7.85,195.47,27.27,4.4,68,35.8,44.91,7.45,1.57,512.5,0.222458333,114.00989579999998
2014-09-25 21:59:00,09-25-2014,7.85,210.13,27.15,4.36,67,35.9,44.36,7.49,3.97,512.5,0.17473333300000002,89.55083333
2014-09-25 22:14:00,09-25-2014,7.85,121.4,26.12,4.36,67,35.9,40.82,2.77,3.9,512.5,0.166833333,85.50208333
2014-09-25 22:28:00,09-25-2014,7.85,160.13,26.09,4.31,66,35.9,39.95,4.88,8.45,528.9,0.149733333,79.19396
2014-09-25 22:44:00,09-25-2014,7.85,227.21,27.39,4.3,65,35.9,39.59,7.52,9.73,1025.0,0.34466666700000004,353.28333330000004
2014-09-25 22:59:00,09-25-2014,7.85,107.33,24.85,4.28,65,35.9,40.06,6.87,6.21,512.5,0.40574,207.94175
2014-09-25 23:13:00,09-25-2014,7.85,436.25,29.93,4.25,64,35.9,41.81,5.21,6.91,512.5,0.26416666699999997,135.38541669999998
2014-09-25 23:29:00,09-25-2014,7.86,243.06,25.98,4.26,64,36.0,39.3,5.31,4.11,512.5,0.239866667,122.93166670000001
2014-09-25 23:44:00,09-25-2014,7.85,295.09,27.41,4.28,64,36.0,42.81,10.06,8.2,512.5,0.18286666699999998,93.71916667
2014-09-25 23:58:00,09-25-2014,7.86,329.44,28.74,4.3,64,36.0,45.07,6.3,5.19,512.5,0.1968,100.86
2014-09-26 00:14:00,09-26-2014,7.86,300.25,29.1,4.31,64,36.0,42.5,7.14,5.79,512.5,0.214041667,109.69635420000002
2014-09-26 00:29:00,09-26-2014,7.86,190.68,26.08,4.34,65,36.0,41.3,8.33,6.95,512.5,0.1592,81.59
2014-09-26 00:43:00,09-26-2014,7.86,298.99,27.28,4.4,65,36.0,44.98,7.68,9.5,512.5,0.15813333300000001,81.04333333
2014-09-26 00:59:00,09-26-2014,7.87,231.8,26.98,4.46,66,36.0,42.06,7.35,9.8,553.5,0.12463333300000001,68.98455
2014-09-26 01:14:00,09-26-2014,7.87,184.11,23.68,4.49,66,36.1,40.83,6.84,7.22,1025.0,0.317666667,325.6083333
2014-09-26 01:28:00,09-26-2014,7.87,334.51,22.94,4.54,67,36.1,28.89,4.64,11.08,512.5,0.46333333299999996,237.45833330000002
2014-09-26 01:44:00,09-26-2014,7.87,304.52,24.32,4.63,68,36.1,37.64,6.42,9.82,512.5,0.3025,155.03125
2014-09-26 01:59:00,09-26-2014,7.88,264.26,24.72,4.68,69,36.1,42.84,3.02,10.68,512.5,0.2822,144.6275
2014-09-26 02:13:00,09-26-2014,7.85,185.54,22.18,4.68,68,36.1,21.87,3.27,11.04,512.5,0.22133333300000002,113.43333329999999
2014-09-26 02:29:00,09-26-2014,7.85,259.4,24.22,4.72,69,36.1,30.31,3.55,10.73,512.5,0.207866667,106.53166670000002
2014-09-26 02:44:00,09-26-2014,7.86,137.83,23.44,4.77,70,36.1,41.05,3.73,13.48,512.5,0.261833333,134.18958329999998
2014-09-26 02:58:00,09-26-2014,7.86,220.83,23.03,4.8,70,36.1,41.01,3.51,10.03,512.5,0.181633333,93.08708333
2014-09-26 03:14:00,09-26-2014,7.87,241.07,23.34,4.82,70,36.1,37.68,3.33,16.42,512.5,0.181266667,92.89916667
2014-09-26 03:29:00,09-26-2014,7.87,206.35,24.2,4.86,71,36.2,40.92,3.59,12.29,520.7,0.1613,83.98891
2014-09-26 03:43:00,09-26-2014,7.87,300.99,26.28,4.87,71,36.2,29.46,2.73,14.97,1025.0,0.332883333,341.2054167
2014-09-26 03:59:00,09-26-2014,7.87,275.88,27.65,4.9,71,36.2,35.51,3.03,10.0,984.0,0.10025,98.646
2014-09-26 04:14:00,09-26-2014,7.88,302.15,28.16,4.9,71,36.2,35.15,2.14,10.01,984.0,0.09993333300000001,98.3344
2014-09-26 04:28:00,09-26-2014,7.88,284.79,27.94,4.93,71,36.2,35.81,2.51,10.26,971.7,0.11583333300000001,112.55525
2014-09-26 04:44:00,09-26-2014,7.88,299.16,27.68,4.96,72,36.2,35.51,3.49,14.7,479.7,0.319857143,153.4354714
2014-09-26 04:59:00,09-26-2014,7.88,260.14,27.57,4.96,71,36.2,34.97,2.45,10.0,578.1,0.327333333,189.2314
2014-09-26 05:13:00,09-26-2014,7.89,281.39,27.93,4.97,72,36.2,35.87,21.65,16.41,500.2,0.25257142899999996,126.33622859999998
2014-09-26 05:29:00,09-26-2014,7.89,250.48,27.34,5.0,72,36.2,35.88,10.37,10.1,475.6,0.219966667,104.6161467
2014-09-26 05:44:00,09-26-2014,7.89,278.46,25.84,5.05,73,36.2,37.95,12.96,10.72,496.1,0.17122222199999998,84.94334444
2014-09-26 05:58:00,09-26-2014,7.89,262.23,27.48,5.09,73,36.3,32.74,15.5,13.51,487.9,0.14556666699999998,71.02197667
2014-09-26 06:14:00,09-26-2014,7.89,269.67,28.79,5.12,73,36.3,32.22,16.37,10.36,459.2,0.19471428600000001,89.4128
2014-09-26 06:29:00,09-26-2014,7.9,253.64,27.89,5.25,75,36.3,32.37,15.79,8.8,508.4,0.17457142899999997,88.75211429
2014-09-26 06:43:00,09-26-2014,7.91,247.62,26.46,5.5,79,36.3,41.1,13.22,,500.2,0.165058824,82.56242353
2014-09-26 06:59:00,09-26-2014,7.92,289.11,27.79,5.82,83,36.3,45.43,12.8,16.5,496.1,0.24138095199999998,119.74909050000001
2014-09-26 07:14:00,09-26-2014,7.93,244.29,27.77,6.35,91,36.3,41.86,12.25,16.06,1016.8,0.211642857,215.1984571
2014-09-26 07:28:00,09-26-2014,7.95,264.71,26.79,7.0,100,36.3,42.16,13.16,12.97,574.0,0.327333333,187.8893333
2014-09-26 07:28:00,09-26-2014,7.95,151.03,24.41,7.0,100,36.3,43.19,13.26,13.72,500.2,0.188619048,94.34724762
2014-09-26 07:44:00,09-26-2014,7.97,284.01,26.94,7.68,110,36.3,41.6,13.31,7.02,455.1,0.128333333,58.4045
2014-09-26 07:59:00,09-26-2014,7.42,245.59,27.46,8.05,116,34.3,42.5,12.98,8.27,500.2,0.125222222,62.63615556
2014-09-26 08:13:00,09-26-2014,7.43,240.94,28.38,9.18,132,34.4,43.51,13.94,11.8,492.0,0.140935185,69.34011111
2014-09-26 08:29:00,09-26-2014,7.66,84.52,26.22,10.07,146,34.4,40.41,9.62,8.93,459.2,0.21480952399999997,98.64053333
2014-09-26 08:44:00,09-26-2014,7.73,153.63,18.5,10.93,159,34.4,43.47,14.0,9.73,508.4,0.16652381,84.66070476
2014-09-26 08:58:00,09-26-2014,7.83,51.26,13.39,11.72,172,34.4,28.72,15.34,9.62,504.3,0.14584313699999998,73.54869412
2014-09-26 09:14:00,09-26-2014,7.73,164.56,11.67,12.45,183,34.4,32.28,11.27,8.81,496.1,0.208190476,103.2832952
2014-09-26 09:29:00,09-26-2014,7.8,237.68,12.87,13.22,196,34.4,44.83,15.37,7.93,1012.7,0.20671428600000002,209.3395571
2014-09-26 09:43:00,09-26-2014,7.85,247.79,14.76,13.76,205,34.4,40.86,14.93,7.37,487.9,0.247511111,120.7606711
2014-09-26 09:59:00,09-26-2014,7.94,252.34,17.88,14.33,215,34.4,39.11,11.01,9.88,574.0,0.35011111100000003,200.9637778
2014-09-26 10:14:00,09-26-2014,7.98,245.26,19.75,14.94,226,34.4,37.68,14.1,8.36,500.2,0.17052381,85.29600952
2014-09-26 10:28:00,09-26-2014,7.84,246.06,19.62,15.35,233,34.4,39.31,14.88,9.18,446.9,0.138102564,61.7180359
2014-09-26 10:44:00,09-26-2014,7.91,248.92,18.54,15.67,240,34.5,41.29,11.35,9.18,504.3,0.130185185,65.65238889
2014-09-26 10:59:00,09-26-2014,7.97,255.46,19.33,16.18,249,34.5,42.04,15.07,9.39,492.0,0.14002314800000001,68.89138889
2014-09-26 11:13:00,09-26-2014,7.94,212.66,20.71,16.38,254,34.5,42.5,17.37,11.88,463.3,0.205190476,95.06474762
2014-09-26 11:29:00,09-26-2014,7.99,144.83,22.81,16.61,259,34.5,40.76,13.67,6.11,508.4,0.16828571399999998,85.55645714
2014-09-26 11:44:00,09-26-2014,7.97,253.43,22.34,16.84,264,34.5,42.7,14.2,7.75,504.3,0.171490196,86.48250588
2014-09-26 11:58:00,09-26-2014,7.93,239.53,22.54,16.7,263,34.6,37.65,14.82,8.72,479.7,0.200333333,96.0999
2014-09-26 12:14:00,09-26-2014,7.99,264.72,23.17,16.97,270,34.6,42.71,13.18,7.81,1008.6,0.17214285699999998,173.6232857
2014-09-26 12:29:00,09-26-2014,7.96,260.78,23.57,16.85,269,34.6,35.91,15.91,9.0,748.25,0.068857143,51.52235714
2014-09-26 12:43:00,09-26-2014,7.93,249.11,23.84,16.71,269,34.6,37.98,17.65,9.42,733.9,0.117095238,85.93619524
2014-09-26 12:59:00,09-26-2014,7.98,123.06,20.54,16.69,270,34.6,42.95,14.05,7.43,772.85,0.11242857099999999,86.89042143
2014-09-26 13:14:00,09-26-2014,7.95,214.2,18.15,16.07,260,34.6,39.31,14.33,9.04,756.45,0.08359259299999999,63.23361667
2014-09-26 13:28:00,09-26-2014,7.92,261.78,20.18,16.06,261,34.7,42.88,17.6,9.13,582.2,0.131266667,76.42345333
2014-09-26 13:44:00,09-26-2014,7.97,268.47,21.11,15.96,261,34.7,42.18,12.31,11.57,512.5,0.200619048,102.8172619
2014-09-26 13:59:00,09-26-2014,7.99,270.03,21.68,15.45,253,34.7,41.18,15.21,8.8,467.4,0.210238095,98.26528571
2014-09-26 14:13:00,09-26-2014,7.95,277.52,21.51,14.58,239,34.8,43.66,13.32,8.0,500.2,0.185857143,92.96574286
2014-09-26 14:29:00,09-26-2014,7.92,275.88,20.52,14.53,239,34.8,43.07,26.78,7.76,500.2,0.20222222199999998,101.1515556
2014-09-26 14:44:00,09-26-2014,7.97,274.74,21.68,14.34,236,34.8,42.62,11.53,10.96,479.7,0.262428571,125.88698570000001
2014-09-26 14:58:00,09-26-2014,7.92,286.23,22.78,13.59,223,34.9,42.79,10.97,8.25,508.4,0.205904762,104.68198100000001
2014-09-26 15:14:00,09-26-2014,7.9,290.11,22.82,12.78,209,34.9,38.49,11.77,8.36,496.1,0.206313725,102.3522392
2014-09-26 15:29:00,09-26-2014,7.75,291.72,23.56,11.84,192,34.9,40.26,10.39,7.4,504.3,0.257666667,129.9413
2014-09-26 15:43:00,09-26-2014,7.93,277.06,24.75,10.69,172,35.0,41.72,11.46,7.68,1008.6,0.228041667,230.002825
2014-09-26 15:59:00,09-26-2014,7.96,247.32,25.14,9.82,157,35.1,42.81,10.6,8.92,744.15,0.06358333299999999,47.3155375
2014-09-26 16:14:00,09-26-2014,8.0,284.94,25.56,8.97,142,35.1,36.78,11.17,9.04,733.9,0.116095238,85.20229524
2014-09-26 16:28:00,09-26-2014,7.92,288.65,24.39,8.47,133,35.2,43.41,11.09,8.28,764.65,0.10519047599999999,80.43389762
