DateTime,Date,pH,GlobalLightEnergy(W.m2),Temp(C),DO (mg.L),DO (%sat),Sal (g.L),Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,Harvest Vol (L),AFDW (g/L),AFDW (g)
09-24-2014 20:13,09-24-2014,7.97,350.38,15.82,4.06,63,35.8,49.92,11.97,9.02,512.5,0.228571429,117.1428571
09-24-2014 20:44,09-24-2014,7.92,344.12,15.67,3.89,60,35.8,38.4,10.84,8.53,502.25,0.216,108.486
09-24-2014 20:58,09-24-2014,7.93,346.04,18.79,3.84,59,35.8,44.86,11.77,8.53,502.25,0.256583333,128.8689792
09-25-2014 04:59,09-25-2014,8,340.42,16.88,4.98,71,36.2,46.89,12.68,7.79,512.5,0.224952381,115.2880952
09-25-2014 04:59,09-25-2014,8,224.54,17.07,4.98,71,36.2,46.74,9.47,7.56,512.5,0.244666667,125.3916667
09-25-2014 05:13,09-25-2014,8,311.54,17.3,5.04,72,36.3,47.43,10.69,8.77,512.5,0.297407407,152.4212963
09-25-2014 05:29,09-25-2014,8,329.21,18.96,5.05,72,36.3,45.59,10.94,28.68,512.5,0.232190476,118.997619
09-25-2014 05:44,09-25-2014,7.62,321.25,21.72,5.08,72,36.3,43.3,11.24,10.01,512.5,0.2334,119.6175
09-25-2014 05:58,09-25-2014,7.64,154.83,20.21,5.13,73,36.3,46.57,8.58,10.4,528.9,0.213851852,113.1062444
09-25-2014 06:14,09-25-2014,7.65,319.62,20.77,5.18,73,36.3,41.78,10.16,10.37,1025,0.1848,189.42
09-25-2014 06:29,09-25-2014,7.67,328.25,18.37,5.33,75,36.3,48.55,8.03,10.29,358.75,0.446666667,160.2416667
09-25-2014 06:43,09-25-2014,7.69,328.92,17.92,5.65,80,36.3,49,13.28,9.39,348.5,0.408571429,142.3871429
09-25-2014 06:59,09-25-2014,7.71,305.88,18.33,6.14,87,36.3,47.99,9.18,10.75,348.5,0.408412698,142.3318254
09-25-2014 07:14,09-25-2014,7.74,323.33,18.1,6.75,96,36.3,33.2,10.14,10.36,358.75,0.305555556,109.6180556
09-25-2014 07:28,09-25-2014,7.77,322.04,18.3,7.45,106,36.3,43.31,10.58,13.11,348.5,0.2935,102.28475
09-25-2014 07:44,09-25-2014,7.57,309.54,18.23,7.92,112,34.5,40.03,5.99,8.68,348.5,0.324518519,113.0947037
09-25-2014 07:59,09-25-2014,7.62,316.46,18.79,8.74,124,34.6,41.83,6.9,10.91,358.75,0.313238095,112.3741667
09-25-2014 08:13,09-25-2014,7.67,326.71,18.73,9.47,135,34.6,42.88,6.59,9.07,358.75,0.288222222,103.3997222
09-25-2014 08:29,09-25-2014,7.73,322.08,18.52,10.29,147,34.6,45.54,6.84,11.88,338.25,0.353916667,119.7123125
09-25-2014 08:44,09-25-2014,7.79,336.62,19.23,11.19,161,34.6,44.67,6.78,11.37,768.75,0.256444444,197.1416667
09-25-2014 08:58,09-25-2014,7.73,328.83,19.03,11.99,173,34.6,36.76,6.53,12.97,615,0.184133333,113.242
09-25-2014 09:14,09-25-2014,7.8,331.25,17.69,12.72,185,34.6,32.65,12.89,9.47,615,0.184740741,113.6155556
09-25-2014 09:29,09-25-2014,7.86,290.54,17.54,13.52,198,34.6,42.68,11.13,10.61,1025,0.158809524,162.7797619
09-25-2014 09:43,09-25-2014,7.92,328.25,18.36,14.25,210,34.6,42.2,12.12,10.94,358.75,0.413333333,148.2833333
09-25-2014 09:59,09-25-2014,7.97,328.38,18.1,14.84,220,34.6,41.68,5.24,13.06,348.5,0.371111111,129.3322222
09-25-2014 10:14,09-25-2014,7.93,309.88,19.02,15.28,228,34.6,42.24,5.44,10.61,348.5,0.345833333,120.5229167
09-25-2014 10:28,09-25-2014,7.99,105.33,22.04,15.91,239,34.7,39.09,6.07,10.54,358.75,0.303333333,108.8208333
09-25-2014 10:44,09-25-2014,7.95,247,26.17,16.2,246,34.7,42.01,4.87,7.3,348.5,0.27775,96.795875
09-25-2014 10:59,09-25-2014,7.91,320.29,21.35,16.43,251,34.7,45.34,5.11,6.05,348.5,0.311185185,108.448037
09-25-2014 11:13,09-25-2014,7.97,251.17,19.22,16.92,260,34.7,45.15,5.08,8.29,358.75,0.293311111,105.2253611
09-25-2014 11:29,09-25-2014,7.94,315.04,18.66,16.99,263,34.7,43.33,7.49,7.18,358.75,0.279444444,100.2506944
09-25-2014 11:44,09-25-2014,7.91,328.29,19.02,17.04,265,34.7,45.01,4.96,8.52,338.25,0.335037037,113.3262778
09-25-2014 11:58,09-25-2014,7.97,333.62,19.07,17.41,273,34.8,46.69,5.65,11.38,768.75,0.282666667,217.3
09-25-2014 12:14,09-25-2014,7.94,297.25,16.98,17.38,274,34.8,46.45,5.19,9.4,615,0.1884,115.866
09-25-2014 12:29,09-25-2014,8,325.88,17.51,17.43,277,34.8,47.25,4.99,8.45,615,0.1916,117.834
09-25-2014 12:43,09-25-2014,7.97,375.19,18.26,17.4,278,34.8,47.51,4.9,9.06,1025,0.153619048,157.4595238
09-25-2014 12:59,09-25-2014,7.94,285.42,28.16,17.29,278,34.9,48,6.77,9.53,276.75,0.3832,106.0506
09-25-2014 13:14,09-25-2014,7.99,304.31,28.73,17.28,280,34.9,47.7,6.23,9.91,256.25,0.353333333,90.54166667
09-25-2014 13:28,09-25-2014,7.96,206.98,28.86,16.98,276,34.9,47.64,6.38,9,256.25,0.3384,86.715
09-25-2014 13:44,09-25-2014,7.93,270.25,28.18,16.59,271,35,48.13,5.25,10.33,256.25,0.3222,82.56375
09-25-2014 13:59,09-25-2014,7.98,296.65,28.01,16.4,268,35,47.47,8.59,9.29,256.25,0.321266667,82.32458333
09-25-2014 14:13,09-25-2014,7.95,320.77,28.98,16.03,263,35,45.65,11.19,15.49,820,0.310333333,254.4733333
09-25-2014 14:29,09-25-2014,7.99,169.2,27.25,15.72,259,35.1,46.64,5.76,12.42,787.2,0.1215,95.6448
09-25-2014 14:44,09-25-2014,7.95,236.09,27.47,15.11,249,35.1,46.97,4.37,12.01,787.2,0.074933333,58.98752
09-25-2014 14:58,09-25-2014,8,222.4,28.22,14.82,244,35.1,48.98,10.92,12.3,266.5,0.040616667,10.82434167
09-25-2014 15:14,09-25-2014,7.95,256.04,27.33,14.22,234,35.2,49.35,8.28,11.93,1025,0.257583333,264.0229167
09-25-2014 15:29,09-25-2014,7.99,255.85,28.99,13.93,230,35.2,49.69,7.94,13.09,256.25,0.455866667,116.8158333
09-25-2014 15:43,09-25-2014,7.94,292.98,29.47,13.23,218,35.3,44.75,8.89,17.43,256.25,0.411666667,105.4895833
09-25-2014 15:59,09-25-2014,7.98,165.62,26.03,12.91,213,35.3,47.12,9.13,16.01,256.25,0.405333333,103.8666667
09-25-2014 16:14,09-25-2014,7.92,279.5,27.1,12.28,202,35.3,48.06,9.16,14.81,256.25,0.337333333,86.44166667
09-25-2014 16:28,09-25-2014,7.95,294.77,27.24,11.81,194,35.4,49.89,9.19,11.69,256.25,0.339733333,87.05666667
09-25-2014 16:44,09-25-2014,7.97,239.82,27.42,11.23,184,35.4,48.93,7.5,12.47,789.25,0.342466667,270.2918167
09-25-2014 16:59,09-25-2014,7.99,248.52,27.78,10.65,174,35.4,50.22,6.92,11.92,787.2,0.1446,113.82912
09-25-2014 17:13,09-25-2014,7.84,187.83,27,9.92,161,35.5,50.31,7.48,11.19,787.2,0.0777,61.16544
09-25-2014 17:29,09-25-2014,7.86,191.94,27.38,9.21,149,35.5,50.61,7.27,11.42,246,0.046066667,11.3324
09-25-2014 17:44,09-25-2014,7.87,240.88,26.05,8.61,139,35.6,51.36,7.41,9.69,1025,0.3015,309.0375
09-25-2014 17:58,09-25-2014,7.88,197.06,26.05,7.86,126,35.6,51.82,6.84,10.12,256.25,0.415333333,106.4291667
09-25-2014 18:14,09-25-2014,7.84,300.4,27.8,7.13,114,35.6,42.78,7.35,11.75,256.25,0.377083333,96.62760417
09-25-2014 18:29,09-25-2014,7.79,315.65,28.15,6.43,102,35.7,48.23,6.98,6.34,256.25,0.399066667,102.2608333
09-25-2014 18:43,09-25-2014,7.8,272.91,28.05,5.91,94,35.7,38.5,7.31,7.15,256.25,0.3402,87.17625
09-25-2014 18:59,09-25-2014,7.8,276.06,27.81,5.47,87,35.7,33.69,7.48,8.03,256.25,0.3618,92.71125
09-25-2014 19:14,09-25-2014,7.81,248.45,28.65,5.24,83,35.7,33.82,7.05,9.3,789.25,0.334375,263.9054688
09-25-2014 19:28,09-25-2014,7.82,252.09,29.14,5.05,79,35.7,46.76,7.27,9.91,787.2,0.144566667,113.80288
09-25-2014 19:44,09-25-2014,7.82,280.11,28.71,4.85,76,35.7,45.56,7.6,11.78,787.2,0.114833333,90.3968
09-25-2014 19:59,09-25-2014,7.82,172.11,26.36,4.78,75,35.8,43.44,4.99,8.39,237.8,0.058244444,13.85052889
09-25-2014 20:13,09-25-2014,7.83,183.67,25.6,4.66,73,35.8,44.88,7.63,8.91,1025,0.297541667,304.9802083
09-25-2014 20:29,09-25-2014,7.83,212.32,26.41,4.6,72,35.8,43.92,7.32,7.81,512.5,0.433266667,222.0491667
09-25-2014 20:44,09-25-2014,7.83,268.79,27.71,4.53,70,35.8,43.54,7.55,7.61,512.5,0.300416667,153.9635417
09-25-2014 20:58,09-25-2014,7.84,225.56,27.56,4.5,70,35.8,41.72,7.56,5.83,512.5,0.267266667,136.9741667
09-25-2014 21:14,09-25-2014,7.84,278,28.44,4.46,69,35.8,43.39,6.77,7.79,512.5,0.195533333,100.2108333
09-25-2014 21:29,09-25-2014,7.84,284.72,28.76,4.41,68,35.8,40.47,3.1,4.07,512.5,0.2036,104.345
09-25-2014 21:43,09-25-2014,7.85,195.47,27.27,4.4,68,35.8,44.91,7.45,1.57,512.5,0.222458333,114.0098958
09-25-2014 21:59,09-25-2014,7.85,210.13,27.15,4.36,67,35.9,44.36,7.49,3.97,512.5,0.174733333,89.55083333
09-25-2014 22:14,09-25-2014,7.85,121.4,26.12,4.36,67,35.9,40.82,2.77,3.9,512.5,0.166833333,85.50208333
09-25-2014 22:28,09-25-2014,7.85,160.13,26.09,4.31,66,35.9,39.95,4.88,8.45,528.9,0.149733333,79.19396
09-25-2014 22:44,09-25-2014,7.85,227.21,27.39,4.3,65,35.9,39.59,7.52,9.73,1025,0.344666667,353.2833333
09-25-2014 22:59,09-25-2014,7.85,107.33,24.85,4.28,65,35.9,40.06,6.87,6.21,512.5,0.40574,207.94175
09-25-2014 23:13,09-25-2014,7.85,436.25,29.93,4.25,64,35.9,41.81,5.21,6.91,512.5,0.264166667,135.3854167
09-25-2014 23:29,09-25-2014,7.86,243.06,25.98,4.26,64,36,39.3,5.31,4.11,512.5,0.239866667,122.9316667
09-25-2014 23:44,09-25-2014,7.85,295.09,27.41,4.28,64,36,42.81,10.06,8.2,512.5,0.182866667,93.71916667
09-25-2014 23:58,09-25-2014,7.86,329.44,28.74,4.3,64,36,45.07,6.3,5.19,512.5,0.1968,100.86
09-26-2014 00:14,09-26-2014,7.86,300.25,29.1,4.31,64,36,42.5,7.14,5.79,512.5,0.214041667,109.6963542
09-26-2014 00:29,09-26-2014,7.86,190.68,26.08,4.34,65,36,41.3,8.33,6.95,512.5,0.1592,81.59
09-26-2014 00:43,09-26-2014,7.86,298.99,27.28,4.4,65,36,44.98,7.68,9.5,512.5,0.158133333,81.04333333
09-26-2014 00:59,09-26-2014,7.87,231.8,26.98,4.46,66,36,42.06,7.35,9.8,553.5,0.124633333,68.98455
09-26-2014 01:14,09-26-2014,7.87,184.11,23.68,4.49,66,36.1,40.83,6.84,7.22,1025,0.317666667,325.6083333
09-26-2014 01:28,09-26-2014,7.87,334.51,22.94,4.54,67,36.1,28.89,4.64,11.08,512.5,0.463333333,237.4583333
09-26-2014 01:44,09-26-2014,7.87,304.52,24.32,4.63,68,36.1,37.64,6.42,9.82,512.5,0.3025,155.03125
09-26-2014 01:59,09-26-2014,7.88,264.26,24.72,4.68,69,36.1,42.84,3.02,10.68,512.5,0.2822,144.6275
09-26-2014 02:13,09-26-2014,7.85,185.54,22.18,4.68,68,36.1,21.87,3.27,11.04,512.5,0.221333333,113.4333333
09-26-2014 02:29,09-26-2014,7.85,259.4,24.22,4.72,69,36.1,30.31,3.55,10.73,512.5,0.207866667,106.5316667
09-26-2014 02:44,09-26-2014,7.86,137.83,23.44,4.77,70,36.1,41.05,3.73,13.48,512.5,0.261833333,134.1895833
09-26-2014 02:58,09-26-2014,7.86,220.83,23.03,4.8,70,36.1,41.01,3.51,10.03,512.5,0.181633333,93.08708333
09-26-2014 03:14,09-26-2014,7.87,241.07,23.34,4.82,70,36.1,37.68,3.33,16.42,512.5,0.181266667,92.89916667
09-26-2014 03:29,09-26-2014,7.87,206.35,24.2,4.86,71,36.2,40.92,3.59,12.29,520.7,0.1613,83.98891
09-26-2014 03:43,09-26-2014,7.87,300.99,26.28,4.87,71,36.2,29.46,2.73,14.97,1025,0.332883333,341.2054167
09-26-2014 03:59,09-26-2014,7.87,275.88,27.65,4.9,71,36.2,35.51,3.03,10,984,0.10025,98.646
09-26-2014 04:14,09-26-2014,7.88,302.15,28.16,4.9,71,36.2,35.15,2.14,10.01,984,0.099933333,98.3344
09-26-2014 04:28,09-26-2014,7.88,284.79,27.94,4.93,71,36.2,35.81,2.51,10.26,971.7,0.115833333,112.55525
09-26-2014 04:44,09-26-2014,7.88,299.16,27.68,4.96,72,36.2,35.51,3.49,14.7,479.7,0.319857143,153.4354714
09-26-2014 04:59,09-26-2014,7.88,260.14,27.57,4.96,71,36.2,34.97,2.45,10,578.1,0.327333333,189.2314
09-26-2014 05:13,09-26-2014,7.89,281.39,27.93,4.97,72,36.2,35.87,21.65,16.41,500.2,0.252571429,126.3362286
09-26-2014 05:29,09-26-2014,7.89,250.48,27.34,5,72,36.2,35.88,10.37,10.1,475.6,0.219966667,104.6161467
09-26-2014 05:44,09-26-2014,7.89,278.46,25.84,5.05,73,36.2,37.95,12.96,10.72,496.1,0.171222222,84.94334444
09-26-2014 05:58,09-26-2014,7.89,262.23,27.48,5.09,73,36.3,32.74,15.5,13.51,487.9,0.145566667,71.02197667
09-26-2014 06:14,09-26-2014,7.89,269.67,28.79,5.12,73,36.3,32.22,16.37,10.36,459.2,0.194714286,89.4128
09-26-2014 06:29,09-26-2014,7.9,253.64,27.89,5.25,75,36.3,32.37,15.79,8.8,508.4,0.174571429,88.75211429
09-26-2014 06:43,09-26-2014,7.91,247.62,26.46,5.5,79,36.3,41.1,13.22,NA,500.2,0.165058824,82.56242353
09-26-2014 06:59,09-26-2014,7.92,289.11,27.79,5.82,83,36.3,45.43,12.8,16.5,496.1,0.241380952,119.7490905
09-26-2014 07:14,09-26-2014,7.93,244.29,27.77,6.35,91,36.3,41.86,12.25,16.06,1016.8,0.211642857,215.1984571
09-26-2014 07:28,09-26-2014,7.95,264.71,26.79,7,100,36.3,42.16,13.16,12.97,574,0.327333333,187.8893333
09-26-2014 07:28,09-26-2014,7.95,151.03,24.41,7,100,36.3,43.19,13.26,13.72,500.2,0.188619048,94.34724762
09-26-2014 07:44,09-26-2014,7.97,284.01,26.94,7.68,110,36.3,41.6,13.31,7.02,455.1,0.128333333,58.4045
09-26-2014 07:59,09-26-2014,7.42,245.59,27.46,8.05,116,34.3,42.5,12.98,8.27,500.2,0.125222222,62.63615556
09-26-2014 08:13,09-26-2014,7.43,240.94,28.38,9.18,132,34.4,43.51,13.94,11.8,492,0.140935185,69.34011111
09-26-2014 08:29,09-26-2014,7.66,84.52,26.22,10.07,146,34.4,40.41,9.62,8.93,459.2,0.214809524,98.64053333
09-26-2014 08:44,09-26-2014,7.73,153.63,18.5,10.93,159,34.4,43.47,14,9.73,508.4,0.16652381,84.66070476
09-26-2014 08:58,09-26-2014,7.83,51.26,13.39,11.72,172,34.4,28.72,15.34,9.62,504.3,0.145843137,73.54869412
09-26-2014 09:14,09-26-2014,7.73,164.56,11.67,12.45,183,34.4,32.28,11.27,8.81,496.1,0.208190476,103.2832952
09-26-2014 09:29,09-26-2014,7.8,237.68,12.87,13.22,196,34.4,44.83,15.37,7.93,1012.7,0.206714286,209.3395571
09-26-2014 09:43,09-26-2014,7.85,247.79,14.76,13.76,205,34.4,40.86,14.93,7.37,487.9,0.247511111,120.7606711
09-26-2014 09:59,09-26-2014,7.94,252.34,17.88,14.33,215,34.4,39.11,11.01,9.88,574,0.350111111,200.9637778
09-26-2014 10:14,09-26-2014,7.98,245.26,19.75,14.94,226,34.4,37.68,14.1,8.36,500.2,0.17052381,85.29600952
09-26-2014 10:28,09-26-2014,7.84,246.06,19.62,15.35,233,34.4,39.31,14.88,9.18,446.9,0.138102564,61.7180359
09-26-2014 10:44,09-26-2014,7.91,248.92,18.54,15.67,240,34.5,41.29,11.35,9.18,504.3,0.130185185,65.65238889
09-26-2014 10:59,09-26-2014,7.97,255.46,19.33,16.18,249,34.5,42.04,15.07,9.39,492,0.140023148,68.89138889
09-26-2014 11:13,09-26-2014,7.94,212.66,20.71,16.38,254,34.5,42.5,17.37,11.88,463.3,0.205190476,95.06474762
09-26-2014 11:29,09-26-2014,7.99,144.83,22.81,16.61,259,34.5,40.76,13.67,6.11,508.4,0.168285714,85.55645714
09-26-2014 11:44,09-26-2014,7.97,253.43,22.34,16.84,264,34.5,42.7,14.2,7.75,504.3,0.171490196,86.48250588
09-26-2014 11:58,09-26-2014,7.93,239.53,22.54,16.7,263,34.6,37.65,14.82,8.72,479.7,0.200333333,96.0999
09-26-2014 12:14,09-26-2014,7.99,264.72,23.17,16.97,270,34.6,42.71,13.18,7.81,1008.6,0.172142857,173.6232857
09-26-2014 12:29,09-26-2014,7.96,260.78,23.57,16.85,269,34.6,35.91,15.91,9,748.25,0.068857143,51.52235714
09-26-2014 12:43,09-26-2014,7.93,249.11,23.84,16.71,269,34.6,37.98,17.65,9.42,733.9,0.117095238,85.93619524
09-26-2014 12:59,09-26-2014,7.98,123.06,20.54,16.69,270,34.6,42.95,14.05,7.43,772.85,0.112428571,86.89042143
09-26-2014 13:14,09-26-2014,7.95,214.2,18.15,16.07,260,34.6,39.31,14.33,9.04,756.45,0.083592593,63.23361667
09-26-2014 13:28,09-26-2014,7.92,261.78,20.18,16.06,261,34.7,42.88,17.6,9.13,582.2,0.131266667,76.42345333
09-26-2014 13:44,09-26-2014,7.97,268.47,21.11,15.96,261,34.7,42.18,12.31,11.57,512.5,0.200619048,102.8172619
09-26-2014 13:59,09-26-2014,7.99,270.03,21.68,15.45,253,34.7,41.18,15.21,8.8,467.4,0.210238095,98.26528571
09-26-2014 14:13,09-26-2014,7.95,277.52,21.51,14.58,239,34.8,43.66,13.32,8,500.2,0.185857143,92.96574286
09-26-2014 14:29,09-26-2014,7.92,275.88,20.52,14.53,239,34.8,43.07,26.78,7.76,500.2,0.202222222,101.1515556
09-26-2014 14:44,09-26-2014,7.97,274.74,21.68,14.34,236,34.8,42.62,11.53,10.96,479.7,0.262428571,125.8869857
09-26-2014 14:58,09-26-2014,7.92,286.23,22.78,13.59,223,34.9,42.79,10.97,8.25,508.4,0.205904762,104.681981
09-26-2014 15:14,09-26-2014,7.9,290.11,22.82,12.78,209,34.9,38.49,11.77,8.36,496.1,0.206313725,102.3522392
09-26-2014 15:29,09-26-2014,7.75,291.72,23.56,11.84,192,34.9,40.26,10.39,7.4,504.3,0.257666667,129.9413
09-26-2014 15:43,09-26-2014,7.93,277.06,24.75,10.69,172,35,41.72,11.46,7.68,1008.6,0.228041667,230.002825
09-26-2014 15:59,09-26-2014,7.96,247.32,25.14,9.82,157,35.1,42.81,10.6,8.92,744.15,0.063583333,47.3155375
09-26-2014 16:14,09-26-2014,8,284.94,25.56,8.97,142,35.1,36.78,11.17,9.04,733.9,0.116095238,85.20229524
09-26-2014 16:28,09-26-2014,7.92,288.65,24.39,8.47,133,35.2,43.41,11.09,8.28,764.65,0.105190476,80.43389762
09-26-2014 16:44,09-26-2014,7.95,256.83,22.35,8.39,131,35.3,36.77,12.33,16.12,760.55,0.083296296,63.35099815
09-26-2014 16:59,09-26-2014,7.99,293.74,21.57,8.41,130,35.3,40.5,11.56,22.27,557.6,0.111030303,61.91049697
09-26-2014 17:13,09-26-2014,7.93,277.91,22.37,8.29,127,35.3,38.99,11.1,13.24,508.4,0.213714286,108.6523429
09-26-2014 17:29,09-26-2014,7.96,289.83,23.14,8.09,124,35.4,38.39,11,10.52,463.3,0.21552381,99.85218095
09-26-2014 17:44,09-26-2014,7.99,297.29,21.55,7.82,119,35.4,40.65,11.51,9.67,500.2,0.196142857,98.11065714
09-26-2014 17:58,09-26-2014,7.9,301.05,20.8,7.33,111,35.4,41.81,12.05,9.41,504.3,0.159466667,80.41904
09-26-2014 18:14,09-26-2014,7.92,300.03,18.79,6.88,104,35.5,47.45,11.44,10.93,446.9,0.272047619,121.578081
09-26-2014 18:29,09-26-2014,7.94,306.39,18.84,6.39,96,35.5,45.45,11.39,11.45,508.4,0.233619048,118.7719238
09-26-2014 18:43,09-26-2014,7.93,313.52,20.6,6.03,90,35.5,43.72,12.43,10.73,492,0.221411765,108.9345882
09-26-2014 18:59,09-26-2014,7.95,256.75,21.6,5.73,85,35.6,46.62,13.74,11.46,496.1,0.277047619,137.4433238
09-26-2014 19:14,09-26-2014,7.97,208.23,21.41,5.57,83,35.6,45.3,12.85,9.34,1012.7,0.241958333,245.0312042
09-26-2014 19:28,09-26-2014,7.99,307.55,22.77,5.48,81,35.6,44.93,11.72,9.66,740.05,0.061125,45.23555625
09-26-2014 19:44,09-26-2014,7.91,303.5,25.3,5.38,80,35.6,45.88,5.16,10.4,750.3,0.112904762,84.71244286
09-26-2014 19:59,09-26-2014,7.92,310.85,22.21,5.25,78,35.6,48.73,11.21,12.04,768.75,0.109952381,84.52589286
09-26-2014 20:13,09-26-2014,7.94,320.46,17.44,5.23,77,35.6,44.66,6.52,11.9,768.75,0.079703704,61.27222222
09-26-2014 20:29,09-26-2014,7.99,316.73,18.57,5.16,76,35.6,43.14,11.5,14.31,512.5,0.140740741,72.12962963
09-26-2014 20:44,09-26-2014,7.94,319.14,21.98,5.11,75,35.7,45.41,13.69,9.77,512.5,0.216761905,111.0904762
09-26-2014 20:58,09-26-2014,7.96,319.17,23.53,5.07,74,35.7,45.1,7.34,9.24,451,0.224358974,101.1858974
09-26-2014 21:14,09-26-2014,7.99,319.99,24.74,5.06,74,35.7,47.89,17.87,11.81,492,0.195190476,96.03371429
09-26-2014 21:29,09-26-2014,7.98,314.07,24.17,5.04,74,35.7,44.14,6.86,10.86,504.3,0.1876,94.60668
09-26-2014 21:43,09-26-2014,7.98,318.61,23.24,5.01,73,35.7,42.37,15.83,11.65,455.1,0.252761905,115.0319429
09-26-2014 21:59,09-26-2014,7.98,313.14,21.91,4.97,72,35.7,40.56,15.06,9.29,508.4,0.202666667,103.0357333
09-26-2014 22:14,09-26-2014,7.96,245.05,19.84,4.95,72,35.8,42.71,7.34,7.33,500.2,0.218980392,109.5339922
09-26-2014 22:28,09-26-2014,7.99,254.59,20.24,4.97,72,35.8,42.7,13.22,5.27,500.2,0.267126549,133.6166999
09-26-2014 22:44,09-26-2014,7.98,206.51,16.39,4.92,71,35.8,41.8,7.01,6.74,1008.6,0.253041667,255.217825
09-26-2014 22:59,09-26-2014,7.99,321.99,20.63,4.93,71,35.8,40.43,13.05,10.85,512.5,0.429090909,219.9090909
09-26-2014 23:13,09-26-2014,7.98,324.07,25.19,4.89,70,35.8,44.1,16.42,5.66,512.5,0.302410256,154.9852564
09-26-2014 23:29,09-26-2014,7.98,330.54,26.73,4.89,70,35.8,40.09,8.43,17.59,512.5,0.314190476,161.022619
09-26-2014 23:44,09-26-2014,7.96,325.38,27.34,4.89,70,35.8,45.24,12.68,11.24,512.5,0.244428571,125.2696429
09-26-2014 23:58,09-26-2014,7.6,3,22.2,4.88,70,35.8,38.1,7.73,11.95,512.5,0.259285714,132.8839286
09-27-2014 00:14,09-27-2014,8,241.61,14.49,4.89,70,35.8,46.39,15.46,13.75,512.5,0.260904762,133.7136905
09-27-2014 00:29,09-27-2014,7.61,235.88,16.44,4.89,70,35.8,30.22,9.54,7.84,1025,0.366,375.15
09-27-2014 00:43,09-27-2014,7.63,241.96,19.96,4.9,70,35.8,41.93,15.22,13.22,512.5,0.48,246
09-27-2014 00:59,09-27-2014,7.65,241.75,19.3,4.94,71,35.8,34.98,8.18,8.84,512.5,0.352277778,180.5423611
09-27-2014 01:14,09-27-2014,7.64,224.46,12.32,4.94,71,35.8,29.85,13.25,10.11,512.5,0.290095238,148.6738095
09-27-2014 01:28,09-27-2014,7.63,238.33,14.6,4.95,71,35.9,43.9,11.87,15.35,512.5,0.315833333,161.8645833
09-27-2014 01:44,09-27-2014,7.99,183.67,12.55,4.98,71,35.9,40.42,11.69,10.79,512.5,0.274,140.425
09-27-2014 01:59,09-27-2014,7.99,90.42,14.78,5.02,72,35.9,43.39,13.18,12.37,512.5,0.31825,163.103125
09-27-2014 02:13,09-27-2014,7.99,245.5,18.53,5.04,72,35.9,43.05,10.86,8.22,1025,0.363916667,373.0145833
09-27-2014 02:29,09-27-2014,7.98,222.67,22.14,5.03,72,35.9,32.81,14.52,15.79,512.5,0.465993266,238.8215488
09-27-2014 02:44,09-27-2014,7.64,229.33,22.94,5.05,72,35.9,43.77,10.95,9.49,512.5,0.343589744,176.0897436
09-27-2014 02:58,09-27-2014,7.65,215,18.08,5.08,72,35.8,40.01,12.99,15.56,512.5,0.247190476,126.685119
09-27-2014 03:14,09-27-2014,8.02,207.17,17.86,5.08,72,35.9,37.27,13.82,9.44,512.5,0.307,157.3375
09-27-2014 03:29,09-27-2014,8.02,137.67,18.05,5.04,72,35.9,34.15,13.37,11.33,512.5,0.291666667,149.4791667
09-27-2014 03:43,09-27-2014,8.03,247.21,16.39,5.1,72,35.9,42.8,14.93,15.71,512.5,0.250666667,128.4666667
09-27-2014 03:59,09-27-2014,7.7,258.38,17.67,5.07,72,35.9,34.04,9.92,8.1,1025,0.396333333,406.2416667
09-27-2014 04:14,09-27-2014,7.71,253.35,16.22,5.1,72,35.9,41.56,16.08,16.83,512.5,0.445925926,228.537037
09-27-2014 04:28,09-27-2014,7.72,251.33,14.53,5.09,72,35.9,37.53,12.84,9.5,512.5,0.322974359,165.524359
09-27-2014 04:44,09-27-2014,7.73,233.71,15.13,5.13,73,35.9,34.39,13.91,15.22,512.5,0.321285714,164.6589286
09-27-2014 04:59,09-27-2014,7.74,258.12,14.41,5.13,73,35.9,42.47,13.54,15.61,512.5,0.292809524,150.064881
09-27-2014 05:13,09-27-2014,7.74,245.17,15.65,5.14,73,35.9,32.46,12.47,10.71,512.5,0.259,132.7375
09-27-2014 05:29,09-27-2014,7.75,265.29,19.6,5.15,73,35.9,41.92,12.74,16.54,512.5,0.268619048,137.6672619
09-27-2014 05:44,09-27-2014,7.76,272.17,22.89,5.18,73,35.9,36.95,12.63,12.04,1025,0.360444444,369.4555556
09-27-2014 05:58,09-27-2014,7.77,273.21,14.82,5.24,74,35.9,36.66,12.99,14.87,512.5,0.457777778,234.6111111
09-27-2014 06:14,09-27-2014,7.78,270.38,17.43,5.29,75,35.9,41.08,13.94,24.59,512.5,0.384055556,196.8284722
09-27-2014 06:29,09-27-2014,7.78,275.79,20.63,5.4,76,35.9,33.67,12.48,16.65,512.5,0.352933333,180.8783333
09-27-2014 06:43,09-27-2014,7.56,275.33,14.7,5.57,79,35.9,36.77,13.09,7.59,512.5,0.279428571,143.2071429
09-27-2014 06:59,09-27-2014,7.59,275.58,15.26,5.91,83,35.9,32.06,13.58,7.31,512.5,0.291,149.1375
09-27-2014 07:14,09-27-2014,7.62,286.12,14.84,6.33,89,36,29.72,14.2,7.18,512.5,0.259428571,132.9571429
